"Informe de estadísticas de uso de OJS"
"Informe de estadísticas de uso de OJS predeterminado (COUNTER preparado)"
"Métrica: ojs::counter"
"Dirección URL del informe: http://estudiosdemograficosyurbanos.colmex.mx/index.php/edu/manager/generateReport?metricType=ojs%3A%3Acounter&columns[]=assoc_type&columns[]=submission_id&columns[]=issue_id&columns[]=country_id&columns[]=month&filters=a%3A3%3A%7Bs%3A10%3A%22assoc_type%22%3Ba%3A1%3A%7Bi%3A0%3Bs%3A3%3A%22257%22%3B%7Ds%3A10%3A%22context_id%22%3Bs%3A1%3A%221%22%3Bs%3A3%3A%22day%22%3Ba%3A2%3A%7Bs%3A4%3A%22from%22%3Bs%3A8%3A%2220180101%22%3Bs%3A2%3A%22to%22%3Bs%3A8%3A%2220180709%22%3B%7D%7D"

,Tipo,Texto,Número,País,Mes,Total
,Texto,"Población y economía en el estado de Quintana Roo : algunas consideraciones de la experiencia reciente",28,MX,201801,1
,Texto,"Población y economía en el estado de Quintana Roo : algunas consideraciones de la experiencia reciente",28,MX,201803,5
,Texto,"Población y economía en el estado de Quintana Roo : algunas consideraciones de la experiencia reciente",28,MX,201804,20
,Texto,"Población y economía en el estado de Quintana Roo : algunas consideraciones de la experiencia reciente",28,MX,201806,9
,Texto,"Población y economía en el estado de Quintana Roo : algunas consideraciones de la experiencia reciente",28,US,201801,7
,Texto,"Población y economía en el estado de Quintana Roo : algunas consideraciones de la experiencia reciente",28,US,201802,9
,Texto,"Población y economía en el estado de Quintana Roo : algunas consideraciones de la experiencia reciente",28,US,201803,6
,Texto,"Población y economía en el estado de Quintana Roo : algunas consideraciones de la experiencia reciente",28,US,201804,7
,Texto,"Población y economía en el estado de Quintana Roo : algunas consideraciones de la experiencia reciente",28,US,201805,3
,Texto,"Población y economía en el estado de Quintana Roo : algunas consideraciones de la experiencia reciente",28,US,201806,6
,Texto,"Población y economía en el estado de Quintana Roo : algunas consideraciones de la experiencia reciente",28,US,201807,1
,Texto,"Población y economía en el estado de Quintana Roo : algunas consideraciones de la experiencia reciente",28,VN,201806,1
,Texto,"La contaminación atmosférica de la ciudad de México en escala megalopolitana",28,,201806,2
,Texto,"La contaminación atmosférica de la ciudad de México en escala megalopolitana",28,AT,201802,1
,Texto,"La contaminación atmosférica de la ciudad de México en escala megalopolitana",28,AT,201803,2
,Texto,"La contaminación atmosférica de la ciudad de México en escala megalopolitana",28,AT,201804,1
,Texto,"La contaminación atmosférica de la ciudad de México en escala megalopolitana",28,AT,201805,1
,Texto,"La contaminación atmosférica de la ciudad de México en escala megalopolitana",28,CZ,201803,2
,Texto,"La contaminación atmosférica de la ciudad de México en escala megalopolitana",28,DE,201802,1
,Texto,"La contaminación atmosférica de la ciudad de México en escala megalopolitana",28,DE,201805,1
,Texto,"La contaminación atmosférica de la ciudad de México en escala megalopolitana",28,FR,201801,1
,Texto,"La contaminación atmosférica de la ciudad de México en escala megalopolitana",28,GB,201804,1
,Texto,"La contaminación atmosférica de la ciudad de México en escala megalopolitana",28,IT,201802,1
,Texto,"La contaminación atmosférica de la ciudad de México en escala megalopolitana",28,MX,201801,2
,Texto,"La contaminación atmosférica de la ciudad de México en escala megalopolitana",28,MX,201803,2
,Texto,"La contaminación atmosférica de la ciudad de México en escala megalopolitana",28,MX,201804,5
,Texto,"La contaminación atmosférica de la ciudad de México en escala megalopolitana",28,MX,201805,1
,Texto,"La contaminación atmosférica de la ciudad de México en escala megalopolitana",28,MX,201806,2
,Texto,"La contaminación atmosférica de la ciudad de México en escala megalopolitana",28,US,201801,4
,Texto,"La contaminación atmosférica de la ciudad de México en escala megalopolitana",28,US,201802,6
,Texto,"La contaminación atmosférica de la ciudad de México en escala megalopolitana",28,US,201803,4
,Texto,"La contaminación atmosférica de la ciudad de México en escala megalopolitana",28,US,201804,4
,Texto,"La contaminación atmosférica de la ciudad de México en escala megalopolitana",28,US,201805,6
,Texto,"La contaminación atmosférica de la ciudad de México en escala megalopolitana",28,US,201806,3
,Texto,"La contaminación atmosférica de la ciudad de México en escala megalopolitana",28,US,201807,1
,Texto,"La contaminación atmosférica de la ciudad de México en escala megalopolitana",28,VN,201806,1
,Texto,"Transporte y movilidad en la región de Chalco",28,,201806,3
,Texto,"Transporte y movilidad en la región de Chalco",28,AT,201802,1
,Texto,"Transporte y movilidad en la región de Chalco",28,AT,201803,2
,Texto,"Transporte y movilidad en la región de Chalco",28,AT,201804,1
,Texto,"Transporte y movilidad en la región de Chalco",28,AT,201805,1
,Texto,"Transporte y movilidad en la región de Chalco",28,CZ,201803,2
,Texto,"Transporte y movilidad en la región de Chalco",28,DE,201802,1
,Texto,"Transporte y movilidad en la región de Chalco",28,FR,201802,1
,Texto,"Transporte y movilidad en la región de Chalco",28,FR,201804,1
,Texto,"Transporte y movilidad en la región de Chalco",28,GB,201801,1
,Texto,"Transporte y movilidad en la región de Chalco",28,MX,201802,1
,Texto,"Transporte y movilidad en la región de Chalco",28,MX,201803,2
,Texto,"Transporte y movilidad en la región de Chalco",28,MX,201804,4
,Texto,"Transporte y movilidad en la región de Chalco",28,MX,201805,2
,Texto,"Transporte y movilidad en la región de Chalco",28,MX,201806,3
,Texto,"Transporte y movilidad en la región de Chalco",28,US,201801,4
,Texto,"Transporte y movilidad en la región de Chalco",28,US,201802,7
,Texto,"Transporte y movilidad en la región de Chalco",28,US,201803,4
,Texto,"Transporte y movilidad en la región de Chalco",28,US,201804,5
,Texto,"Transporte y movilidad en la región de Chalco",28,US,201805,8
,Texto,"Transporte y movilidad en la región de Chalco",28,US,201806,8
,Texto,"Transporte y movilidad en la región de Chalco",28,US,201807,1
,Texto,"Transporte y movilidad en la región de Chalco",28,VE,201803,1
,Texto,"Transporte y movilidad en la región de Chalco",28,VN,201806,1
,Texto,"Del rancho de la Tía Juana a Tijuana : una breve historia de desarrollo y población en la frontera norte de México",28,,201806,3
,Texto,"Del rancho de la Tía Juana a Tijuana : una breve historia de desarrollo y población en la frontera norte de México",28,AP,201803,1
,Texto,"Del rancho de la Tía Juana a Tijuana : una breve historia de desarrollo y población en la frontera norte de México",28,AR,201803,1
,Texto,"Del rancho de la Tía Juana a Tijuana : una breve historia de desarrollo y población en la frontera norte de México",28,AT,201802,1
,Texto,"Del rancho de la Tía Juana a Tijuana : una breve historia de desarrollo y población en la frontera norte de México",28,AT,201803,2
,Texto,"Del rancho de la Tía Juana a Tijuana : una breve historia de desarrollo y población en la frontera norte de México",28,AT,201804,1
,Texto,"Del rancho de la Tía Juana a Tijuana : una breve historia de desarrollo y población en la frontera norte de México",28,AT,201805,1
,Texto,"Del rancho de la Tía Juana a Tijuana : una breve historia de desarrollo y población en la frontera norte de México",28,CL,201802,1
,Texto,"Del rancho de la Tía Juana a Tijuana : una breve historia de desarrollo y población en la frontera norte de México",28,CZ,201803,2
,Texto,"Del rancho de la Tía Juana a Tijuana : una breve historia de desarrollo y población en la frontera norte de México",28,DE,201804,1
,Texto,"Del rancho de la Tía Juana a Tijuana : una breve historia de desarrollo y población en la frontera norte de México",28,ES,201802,1
,Texto,"Del rancho de la Tía Juana a Tijuana : una breve historia de desarrollo y población en la frontera norte de México",28,FR,201801,1
,Texto,"Del rancho de la Tía Juana a Tijuana : una breve historia de desarrollo y población en la frontera norte de México",28,FR,201802,2
,Texto,"Del rancho de la Tía Juana a Tijuana : una breve historia de desarrollo y población en la frontera norte de México",28,FR,201804,1
,Texto,"Del rancho de la Tía Juana a Tijuana : una breve historia de desarrollo y población en la frontera norte de México",28,GT,201801,1
,Texto,"Del rancho de la Tía Juana a Tijuana : una breve historia de desarrollo y población en la frontera norte de México",28,GT,201802,1
,Texto,"Del rancho de la Tía Juana a Tijuana : una breve historia de desarrollo y población en la frontera norte de México",28,IT,201802,1
,Texto,"Del rancho de la Tía Juana a Tijuana : una breve historia de desarrollo y población en la frontera norte de México",28,MX,201801,50
,Texto,"Del rancho de la Tía Juana a Tijuana : una breve historia de desarrollo y población en la frontera norte de México",28,MX,201802,26
,Texto,"Del rancho de la Tía Juana a Tijuana : una breve historia de desarrollo y población en la frontera norte de México",28,MX,201803,19
,Texto,"Del rancho de la Tía Juana a Tijuana : una breve historia de desarrollo y población en la frontera norte de México",28,MX,201804,11
,Texto,"Del rancho de la Tía Juana a Tijuana : una breve historia de desarrollo y población en la frontera norte de México",28,MX,201805,20
,Texto,"Del rancho de la Tía Juana a Tijuana : una breve historia de desarrollo y población en la frontera norte de México",28,MX,201806,26
,Texto,"Del rancho de la Tía Juana a Tijuana : una breve historia de desarrollo y población en la frontera norte de México",28,MX,201807,1
,Texto,"Del rancho de la Tía Juana a Tijuana : una breve historia de desarrollo y población en la frontera norte de México",28,PE,201804,2
,Texto,"Del rancho de la Tía Juana a Tijuana : una breve historia de desarrollo y población en la frontera norte de México",28,US,201801,12
,Texto,"Del rancho de la Tía Juana a Tijuana : una breve historia de desarrollo y población en la frontera norte de México",28,US,201802,24
,Texto,"Del rancho de la Tía Juana a Tijuana : una breve historia de desarrollo y población en la frontera norte de México",28,US,201803,16
,Texto,"Del rancho de la Tía Juana a Tijuana : una breve historia de desarrollo y población en la frontera norte de México",28,US,201804,14
,Texto,"Del rancho de la Tía Juana a Tijuana : una breve historia de desarrollo y población en la frontera norte de México",28,US,201805,15
,Texto,"Del rancho de la Tía Juana a Tijuana : una breve historia de desarrollo y población en la frontera norte de México",28,US,201806,15
,Texto,"Del rancho de la Tía Juana a Tijuana : una breve historia de desarrollo y población en la frontera norte de México",28,US,201807,10
,Texto,"Del rancho de la Tía Juana a Tijuana : una breve historia de desarrollo y población en la frontera norte de México",28,VN,201806,1
,Texto,"Del rancho de la Tía Juana a Tijuana : una breve historia de desarrollo y población en la frontera norte de México",28,ZA,201802,2
,Texto,"Causas de muerte evitables y su contribución al incremento en la esperanza de vida. Una interpretación sociodemográfica. El caso de la frontera norte, 1980-1990",28,,201806,2
,Texto,"Causas de muerte evitables y su contribución al incremento en la esperanza de vida. Una interpretación sociodemográfica. El caso de la frontera norte, 1980-1990",28,AT,201802,1
,Texto,"Causas de muerte evitables y su contribución al incremento en la esperanza de vida. Una interpretación sociodemográfica. El caso de la frontera norte, 1980-1990",28,AT,201803,2
,Texto,"Causas de muerte evitables y su contribución al incremento en la esperanza de vida. Una interpretación sociodemográfica. El caso de la frontera norte, 1980-1990",28,AT,201804,1
,Texto,"Causas de muerte evitables y su contribución al incremento en la esperanza de vida. Una interpretación sociodemográfica. El caso de la frontera norte, 1980-1990",28,AT,201805,1
,Texto,"Causas de muerte evitables y su contribución al incremento en la esperanza de vida. Una interpretación sociodemográfica. El caso de la frontera norte, 1980-1990",28,BR,201805,1
,Texto,"Causas de muerte evitables y su contribución al incremento en la esperanza de vida. Una interpretación sociodemográfica. El caso de la frontera norte, 1980-1990",28,CZ,201803,2
,Texto,"Causas de muerte evitables y su contribución al incremento en la esperanza de vida. Una interpretación sociodemográfica. El caso de la frontera norte, 1980-1990",28,DE,201806,1
